id,prenom,nom,genre,orientation,age,email,username,password,ville,pays,hobby1,hobby2,hobby3,taille,poids
851,Danielle,Lambert,Femme,Hétérosexuel.le,22,danielle.lambert.2368.9808@ifrance.com,DanielleLambert23225344,a7d7c673f281cfa308b704644a69644d84d55fa7a356b10f3897ace7bbe6a4c2,Lyon,France,jeu de société,,,159.0,85.0
852,Luc,Mary,Homme,Homosexuel.le,43,luc.mary.347.3117@bouygtel.fr,LucMary1081599,b230aa44e3f7980f773c3841d21934a52192437d2dd6cacc3b8c91b5b0743ca0,Toulouse,France,sport,soirées,,196.3,69.4
853,Luce,Techer,Femme,Hétérosexuel.le,45,luce.techer.4491.1775@wanadoo.fr,LuceTecher7971525,ccf13ef213037bd755736bf82a9dba7d7034caaad3790350944b9ecdf8afc297,Lille,France,cinéma,,,151.2,47.5
854,Éric,Julien,Homme,Hétérosexuel.le,55,éric.julien.2981.5497@tele2.fr,ÉricJulien16386557,617b62cc8f7caf950c7170515ea384247efb1324591b84b3b61f3ba3bc446256,Lille,France,sport,randonnée,,165.2,78.5
855,Joseph,Delattre,Homme,Hétérosexuel.le,49,joseph.delattre.4171.8275@live.com,JosephDelattre34515025,9bf0d089ddd0d8463bd2de34e63055817cd414844291a7c96dc588de09994796,Montpellier,France,cuisine,musique,,175.9,105.2
856,Camille,Vallée,Femme,Hétérosexuel.le,36,camille.vallée.7012.6474@bouygtel.fr,CamilleVallée45395688,5b8629fbc1fdb108bf28262b10035d459300f674db033335d619cf1763d00256,Lille,France,animaux,lecture,,175.5,77.8
857,Julien,Pottier,Homme,Hétérosexuel.le,30,julien.pottier.7293.4384@ifrance.com,JulienPottier31972512,fd4ad17bb24fceeab2f8f4ebcffd8943834778fa5c64106d17f6721a895578b5,Toulouse,France,danse,,,187.7,97.5
858,Arndt,Plath,Homme,Homosexuel.le,27,arndt.plath.7483.4960@yahoo.de,ArndtPlath37115680,b936a50e197db3af73c8d93f83243c955dec60b7cff1e2e2c85ec641188e7862,Berlin,Allemagne,photographie,dessin,,191.5,76.6
859,Matthieu,Chevalier,Homme,Hétérosexuel.le,29,matthieu.chevalier.5592.728@live.com,MatthieuChevalier4070976,1e42d8b09d07746ceea3dc838b1beb02d00f8eb642492ef80eb042b9fb60abe3,Nice,France,jeux vidéo,danse,,176.2,107.4
860,David,Potier,Homme,Hétérosexuel.le,39,david.potier.4616.3129@free.fr,DavidPotier14443464,84b27d8c2829c06d186b59570dccc080a20277ed32241316158e2cba166e180e,Lille,France,animaux,,,176.1,109.0
861,Maurice,Renaud,Homme,Hétérosexuel.le,35,maurice.renaud.6740.3837@tele2.fr,MauriceRenaud25861380,5baf73d65dc088a172ab3523ef0c675276282c29d70ff2aa1d5d96c82d8d51f0,Bordeaux,France,cuisine,jeu de société,,168.5,60.6
862,Alex,Raymond,Femme,Hétérosexuel.le,30,alex.raymond.5102.149@bouygtel.fr,AlexRaymond760198,86e3c48e30ac38dbb11075ced40278375c0ecc5c620339da57c9ff37325d673f,Nantes,France,cinéma,,,171.0,72.1
863,Jacqueline,Hamon,Femme,Hétérosexuel.le,57,jacqueline.hamon.9112.6684@ifrance.com,JacquelineHamon60904608,2dfa99ed33a803d7280fdc40d3af6431741e7e72a16c0c2e02c164d2b8e0ec3f,Toulouse,France,animaux,jeux vidéo,yoga,152.4,74.3
864,Jérôme,Barthelemy,Homme,Hétérosexuel.le,25,jérôme.barthelemy.8340.3248@orange.fr,JérômeBarthelemy27088320,0cc2305abfa99956b4220de10caec6462ffaaad17e52a92d94140b02bfb5e84d,Nice,France,danse,,,188.1,75.4
865,Élise,Schmitt,Non-binaire,Hétérosexuel.le,39,élise.schmitt.610.4274@yahoo.fr,ÉliseSchmitt2607140,2114afe9a9af65c5371de9926f747c4848faa6b97e3a5bd195a9a2ac2c56a096,Lille,France,lecture,,,151.6,78.7
866,Margaux,Gosselin,Femme,Autre,51,margaux.gosselin.3783.995@live.com,MargauxGosselin3764085,250c664d43795a64b211ef992b2bdcc92b95f000964ab57d4912ba316879ec7f,Toulouse,France,photographie,musique,soirées,165.9,61.7
867,Victoria,Gardner,Femme,Homosexuel.le,52,victoria.gardner.1613.4597@yahoo.com,VictoriaGardner7414961,84612bcd6a30ae9bdd49d29eb682772806aeb364c6015804288671c688d36afc,Londres,Royaume-Uni,cuisine,jeu de société,,162.0,83.0
868,Romina,Binaghi,Femme,Hétérosexuel.le,28,romina.binaghi.5599.5040@libero.it,RominaBinaghi28218960,70549f89606e107a099043d01a42e16e597fe35fe5b77689bae2cfc547158bd2,Bologne,Italie,sport,danse,,168.1,62.9
869,Roger,Boyer,Non-binaire,Hétérosexuel.le,54,roger.boyer.7454.7684@bouygtel.fr,RogerBoyer57276536,43be4c2ea54f4ae7a25d64dc5fcab2190e18e977579b8a1e948342a7f30fbc65,Nice,France,yoga,lecture,,188.7,60.1
870,Richard,Guérin,Homme,Hétérosexuel.le,59,richard.guérin.3383.3338@gmail.com,RichardGuérin11292454,e02949ee5a1d0b811a2373daedd6b100222a70fb502d70ab9cff8dfa51211f31,Toulouse,France,lecture,,,166.5,100.0
871,Marc,Prévost,Homme,Hétérosexuel.le,21,marc.prévost.9177.7713@yahoo.fr,MarcPrévost70782201,fb66cd2a2a055c9cd8b8884b9e18fbbc9d3a481c57a508f48ccc04ef4d6fa018,Lille,France,lecture,soirées,,184.4,104.3
872,Gilbert,Rémy,Homme,Autre,42,gilbert.rémy.8118.9517@hotmail.fr,GilbertRémy77259006,792d04c3d49700c241d378d8c2626693b19ece6591d69f1e72f7d3eeeeeaf33e,Toulouse,France,jeux vidéo,,,195.8,88.1
873,Alfred,Dumas,Homme,Homosexuel.le,41,alfred.dumas.5877.8097@bouygtel.fr,AlfredDumas47586069,75b068240dfb49a63a6e445eaaed211c64a1ed046cf0527c58a8f53e40215dee,Marseille,France,lecture,jeu de société,,189.2,100.2
874,Maryse,Denis,Femme,Autre,32,maryse.denis.1626.5879@club-internet.fr,MaryseDenis9559254,b406a6c8f0b9aae52ce40cecb0fce1eff561e1d39ac913a1945eabcad0b59f2c,Nantes,France,jeux vidéo,,,163.8,89.1
875,Alexandre,Laine,Homme,Hétérosexuel.le,27,alexandre.laine.6389.8620@free.fr,AlexandreLaine55073180,96c9323ae059077b29085f43d405fbc79fe499570714618b150d93091914ddfc,Strasbourg,France,jeux vidéo,dessin,,169.8,82.0
876,Nicolas,Fournier,Homme,Hétérosexuel.le,30,nicolas.fournier.4711.6565@voila.fr,NicolasFournier30927715,71d470752f3cfe7b5f34bc1758512d8502d50e677382fbf08e895d9edc19e3d2,Paris,France,musique,soirées,jeux vidéo,190.4,90.5
877,Honoré,Fouquet,Homme,Hétérosexuel.le,62,honoré.fouquet.2314.3743@bouygtel.fr,HonoréFouquet8661302,a4a63a425df63d68a3a16f66b95b1bce3fcf5e470e108a5bb5106bf2259ea561,Lyon,France,musique,photographie,,184.6,95.5
878,Hilda,Pärtzelt,Femme,Homosexuel.le,21,hilda.pärtzelt.5569.5180@gmail.com,HildaPärtzelt28847420,8622f3077f41dfeb02cff65e25947a1edc03f73d99d6f57546fd28fa5561e16e,Dresde,Allemagne,jeu de société,yoga,,174.3,80.5
879,Gabriel,Renaud,Homme,Homosexuel.le,24,gabriel.renaud.5694.6846@hotmail.fr,GabrielRenaud38981124,0c6a4a6e87f14ebd96e0099211526417e921f19a134165f2c1af9e3feb72b5a5,Marseille,France,animaux,jeux vidéo,soirées,189.5,77.1
880,Sylvie,Gilbert,Femme,Homosexuel.le,38,sylvie.gilbert.1523.5592@yahoo.com,SylvieGilbert8516616,5e7bd022ed11c46d62f2d6dca99b4fbc5096889435087e3aafa1f6a3595163f4,Vancouver,Canada,animaux,photographie,dessin,153.3,67.8
881,Théophile,Muller,Homme,Homosexuel.le,46,théophile.muller.2763.7445@noos.fr,ThéophileMuller20570535,fa1da53e20a0eec9c15d5f380c12a7abced91785b9e4bcc31134d1eddc10ba28,Montpellier,France,randonnée,photographie,animaux,194.3,103.3
882,Claudine,Salmon,Femme,Homosexuel.le,46,claudine.salmon.8221.8388@orange.fr,ClaudineSalmon68957748,802fe9966a24413291fc92ffcdc96c0e758f8c702c865f978364ed20424e77f1,Paris,France,soirées,cinéma,,164.9,49.5
883,Thierry,Leduc,Non-binaire,Hétérosexuel.le,39,thierry.leduc.2336.5185@yahoo.fr,ThierryLeduc12112160,d9bf10ab44d891fb62a098a68bb5c611b7130316791bac28618f558362792437,Montpellier,France,animaux,dessin,yoga,194.3,62.8
884,Laurent,Auger,Homme,Hétérosexuel.le,27,laurent.auger.6303.1338@bouygtel.fr,LaurentAuger8433414,2d082b11c8ff425cfbfe1cdbe20aae7d8a0951d7fd889374915c43ddad599b9e,Nantes,France,danse,sport,,187.6,65.4
885,Haydée,Tomé,Femme,Hétérosexuel.le,53,haydée.tomé.5066.9465@gmail.com,HaydéeTomé47949690,b6f97d727d81e579332f800e0dac912993b785c5aa3d9b32f21a6efebded726a,Barcelone,Espagne,photographie,animaux,voyage,166.0,70.1
886,Maurice,Imbert,Homme,Homosexuel.le,48,maurice.imbert.3809.5506@orange.fr,MauriceImbert20972354,d5f4f5bb8e84844016e1ff502ff077f940c953175358a20bef9e62e08b01d7b3,Bordeaux,France,voyage,,,186.1,81.3
887,Michelle,Renault,Femme,Hétérosexuel.le,49,michelle.renault.1449.6382@wanadoo.fr,MichelleRenault9247518,063be04b94369865e32e4a49172fc9fa1c07f4f9c6da3fb1deff0a62dae463c7,Lyon,France,randonnée,voyage,,159.0,67.3
888,Olivier,Lamy,Homme,Hétérosexuel.le,31,olivier.lamy.581.4818@orange.fr,OlivierLamy2799258,b0e268323dbac62d11993f40fa503e2287a42573fd5043b27afe2a11f04f2c37,Strasbourg,France,voyage,,,183.4,79.7
889,Frieder,Jungfer,Homme,Hétérosexuel.le,59,frieder.jungfer.259.7370@web.de,FriederJungfer1908830,7e09c18ee259d2b74abc668c3bbab91ffdb5b1b0a1e60d8c4453d0c009b70d6f,Hambourg,Allemagne,musique,,,167.5,78.4
890,Margot,Rodrigues,Femme,Hétérosexuel.le,49,margot.rodrigues.5781.7808@free.fr,MargotRodrigues45138048,ec318c23dde681e6f2b076d136d5fedb3a37fd3d02533b9df954306de8bae63a,Nice,France,jeux vidéo,,,159.3,87.5
891,Nicole,Roux,Femme,Hétérosexuel.le,61,nicole.roux.3562.3849@gmail.com,NicoleRoux13710138,8dbbc171e7d5777406394de30397d365f6aac67aa9bc38ec41ee4cdfaaba13d0,Nice,France,soirées,,,175.8,63.8
892,Thierry,Pelletier,Homme,Homosexuel.le,36,thierry.pelletier.6127.1101@live.com,ThierryPelletier6745827,ee97b9b8ec9407ff05fbe5b6d4dc5d246bf7cb053a59175b633245c6601f852e,Nantes,France,cuisine,musique,,188.6,69.2
893,Simone,Wagner,Femme,Hétérosexuel.le,19,simone.wagner.6694.2210@sfr.fr,SimoneWagner14793740,2ffa9ec14b3f6dd28402364789361bd13879b077db42cf92e5439ae66ff43213,Toulouse,France,randonnée,soirées,cinéma,163.8,74.2
894,Marthe,Meunier,Femme,Hétérosexuel.le,45,marthe.meunier.4948.7714@yahoo.fr,MartheMeunier38168872,432e7f79504b821e4bbda67f09a092870f523e216856d955106dcaee7922e8d0,Paris,France,dessin,sport,,173.5,58.8
895,Christophe,Gimenez,Homme,Hétérosexuel.le,34,christophe.gimenez.5660.1593@free.fr,ChristopheGimenez9016380,cdeeee7f7cfea0f3ff84296b5cfc3fd6de3609854b2d8b574cbbcc1569f83d03,Toulouse,France,sport,randonnée,,191.0,82.6
896,Louise,Daniel,Femme,Homosexuel.le,51,louise.daniel.2810.6336@gmail.com,LouiseDaniel17804160,83acd269a73d9766dc41db3228ddf1ec15c7c694cb89b2edf7b30d7a4ae10261,Marseille,France,sport,animaux,cinéma,162.2,59.7
897,Franck,Valette,Homme,Hétérosexuel.le,53,franck.valette.7872.146@free.fr,FranckValette1149312,8ad2d857cc124fe9c486123f29226779d27417125491187a615e5fa01d8b1478,Lyon,France,randonnée,danse,sport,198.9,89.0
898,Nathalie,Chevallier,Femme,Autre,57,nathalie.chevallier.7497.1756@wanadoo.fr,NathalieChevallier13164732,46c6cb18227a93813eee05e78b35ea1997313201b4ba50cc519b82bbd58596a0,Nantes,France,yoga,soirées,,159.7,51.0
899,Adrienne,Nguyen,Femme,Hétérosexuel.le,56,adrienne.nguyen.8772.8644@hotmail.fr,AdrienneNguyen75825168,bd8461b21aa8086a0719a94727d99b3d1ac0b30959b959d8ea10e3f291b7cd0e,Bordeaux,France,sport,,,169.6,51.8
900,Marcelle,Gillet,Femme,Hétérosexuel.le,28,marcelle.gillet.5965.9817@laposte.net,MarcelleGillet58558405,024bdd246d4803b9487ae5170a5ceac3d7978121c77c8c6ba4ef1a7c7e72a433,Lille,France,randonnée,,,168.9,57.5
901,Josette,Guyot,Femme,Hétérosexuel.le,42,josette.guyot.5056.7713@dbmail.com,JosetteGuyot38996928,69263ac5292abdae10530169ad882e6dbc6a9f52729abba420689b2a815bf5fa,Toulouse,France,jeu de société,voyage,jeux vidéo,178.8,64.8
902,Sophie,Humbert,Femme,Hétérosexuel.le,25,sophie.humbert.5797.2431@club-internet.fr,SophieHumbert14092507,deb7a6a3eb9c1d0d498e87582c7c94a94811f75b0dabe6df1994ad8036eb2f9a,Lyon,France,jeux vidéo,photographie,danse,151.0,69.2
903,David,Roger,Homme,Homosexuel.le,41,david.roger.892.2267@bouygtel.fr,DavidRoger2022164,f3c711cfd91bbeb5c06cc8c0c3191a2a7d4f46883ad1aca3f9edc85efb3c5a03,Montpellier,France,photographie,voyage,jeu de société,191.6,101.6
904,Olivie,Le Goff,Femme,Autre,40,olivie.le goff.6812.1998@yahoo.fr,OlivieLe Goff13610376,705a11051568f4a28f8a30c891790b114c4b2be0690780155984b504bdccddd4,Paris,France,animaux,voyage,,178.8,68.2
905,Laurence,Hamel,Femme,Hétérosexuel.le,53,laurence.hamel.830.4765@tele2.fr,LaurenceHamel3954950,d2c61c94348defc6100713d8e19f7b024c19f176e0576fbd5c0c2c2dd70b2872,Paris,France,soirées,,,174.6,55.5
906,François,Caron,Homme,Homosexuel.le,29,françois.caron.9409.3598@gmail.com,FrançoisCaron33853582,fc4bf595f99dc30c36014dd73cc107ba40f3396f4862522da101b2b6b1860610,Montpellier,France,danse,photographie,,183.7,93.3
907,Camille,Morin,Femme,Homosexuel.le,60,camille.morin.4514.1481@free.fr,CamilleMorin6685234,6c015ac4af9cf0141a2227823143c7452e2cd9c30037bddf45c3f22ea85c1157,Lyon,France,yoga,soirées,animaux,184.3,76.7
908,Milo,Saracino,Homme,Autre,52,milo.saracino.6142.7119@tiscali.it,MiloSaracino43724898,0b57d0414696d4bf0eaf8261b837fc4abbe90a1241294b5120a75c105cd164d7,Rome,Italie,photographie,,,195.5,77.8
909,Josette,Charrier,Non-binaire,Homosexuel.le,54,josette.charrier.9115.9633@tele2.fr,JosetteCharrier87804795,0c81045d9eae2ec29e815c9e576efc7ddec0399b4d747e331f51d2528a30dfe0,Strasbourg,France,dessin,yoga,,155.0,55.4
910,Lucila,Font,Femme,Hétérosexuel.le,63,lucila.font.5532.7274@yahoo.com,LucilaFont40239768,2d3a508164692abc904299b47b1bda44947ee76c495da936723737ce32507389,Saragosse,Espagne,randonnée,,,179.5,53.5
911,Stéphane,Arnaud,Homme,Homosexuel.le,28,stéphane.arnaud.1523.4174@tiscali.fr,StéphaneArnaud6357002,05400eb883b96520b7f467e954ebd5cadffb704013546038c5ca1930f5ccd00e,Bordeaux,France,voyage,yoga,musique,172.9,66.1
912,Guy,Brun,Homme,Homosexuel.le,50,guy.brun.9562.7773@yahoo.fr,GuyBrun74325426,69b67aa539208dc8fb33e8cf6b02bb8cc41f03aa4c29c816e304596d8863319c,Nantes,France,musique,,,185.0,77.4
913,Alain,Marchal,Non-binaire,Hétérosexuel.le,47,alain.marchal.3649.7928@ifrance.com,AlainMarchal28929272,0ef38f7694b2d9066c6d67210334490daa2f6b6d8dc59879069f62a18b7f55f7,Montpellier,France,animaux,photographie,cuisine,163.1,75.7
914,Laurence,Fleury,Femme,Hétérosexuel.le,45,laurence.fleury.6063.5644@dbmail.com,LaurenceFleury34219572,269c6b3020a5ec31e5a8c354cd1fc8431ba55ed17e8655b82ee4dd9d954208e4,Lille,France,cinéma,,,161.1,56.1
915,Marc,Rousseau,Homme,Hétérosexuel.le,18,marc.rousseau.8040.5896@gmail.com,MarcRousseau47403840,50793b36bec5ef2352a35c5cc5653a676715d543619b9d5d95660505693695ab,Strasbourg,France,théâtre,voyage,lecture,178.2,63.8
916,Chantal,Charrier,Femme,Hétérosexuel.le,29,chantal.charrier.2498.1982@tiscali.fr,ChantalCharrier4951036,78bb602e008023fdf553b1716ed5381a9d87feb4c9db83193e21ddb6236143c4,Strasbourg,France,théâtre,voyage,,177.8,78.4
917,Alain,Denis,Homme,Autre,56,alain.denis.7376.6385@dbmail.com,AlainDenis47095760,f175d96691a040553590268219ba34288c8b2afbd844f7871d042f2b4e5ea55a,Lille,France,yoga,théâtre,,194.0,91.7
918,Alexandrie,Dupré,Femme,Hétérosexuel.le,36,alexandrie.dupré.5824.7992@orange.fr,AlexandrieDupré46545408,5134fdadd724772ad50adcf20191d75314e5e581fe152c8b63a4203c353f2e23,Nantes,France,théâtre,,,154.5,64.9
919,Gilles,Potier,Homme,Autre,27,gilles.potier.1916.5995@dbmail.com,GillesPotier11486420,2a22fee665749a958023ac113f1516bbf2a361148d2c42a35a6b72efe13acc14,Paris,France,cinéma,,,174.9,77.5
920,Richard,De Sousa,Homme,Hétérosexuel.le,33,richard.de sousa.4983.3587@live.com,RichardDe Sousa17874021,ed164b3b7452da8c16046ad380e4018be31251727f429a3ed280b16388a79a81,Paris,France,lecture,,,191.3,88.0
921,Anastasie,Launay,Femme,Homosexuel.le,54,anastasie.launay.1141.2927@gmail.com,AnastasieLaunay3339707,eba3203e829382e29d3549e7b3b3af32cade973d5259f446c5db4780129ce152,Lille,France,yoga,photographie,,168.4,67.3
922,Emmanuel,Meunier,Homme,Hétérosexuel.le,59,emmanuel.meunier.9152.6552@ifrance.com,EmmanuelMeunier59963904,04006210004b7f86958cef09ba15a23471f0eb8c7f558e4d15c06f424db8c2f7,Toulouse,France,voyage,sport,,197.8,72.9
923,Aimé,Petitjean,Homme,Autre,61,aimé.petitjean.5417.6812@free.fr,AiméPetitjean36900604,c0bbcca75a9130958a2337c277ddc83bf5089c355e6e94474707abf312a0befc,Nantes,France,cinéma,cuisine,théâtre,184.7,84.3
924,Océane,Lebreton,Femme,Hétérosexuel.le,40,océane.lebreton.2246.3384@sfr.fr,OcéaneLebreton7600464,0c73300d8931aaab0a76665b413d45e6aa7edbe24434c764880aa1097940b207,Montpellier,France,sport,voyage,,161.5,45.2
925,Augustin,Buisson,Homme,Homosexuel.le,22,augustin.buisson.1912.9114@tele2.fr,AugustinBuisson17425968,916a92605e3a39e61271beca0516c8ea845bebf203cb6fcf93ee6c64bf43efc6,Strasbourg,France,voyage,animaux,lecture,165.8,79.9
926,Charlotte,Maréchal,Femme,Hétérosexuel.le,36,charlotte.maréchal.284.595@tele2.fr,CharlotteMaréchal168980,3155d46a7f24265249ac0e1f7e9f0f7d78cf87beab34c574e163041e35c71a49,Toulouse,France,animaux,sport,lecture,157.4,81.9
927,Étienne,Robert,Homme,Hétérosexuel.le,63,étienne.robert.127.8033@orange.fr,ÉtienneRobert1020191,9cb8f6a1c4c70374ab3087fe85088b3ba38edad0724c0b7dafbf1f7ca61e411f,Nantes,France,musique,sport,,178.4,78.2
928,Maurice,Renault,Homme,Autre,65,maurice.renault.1812.8980@live.com,MauriceRenault16271760,3d8b49c63ee0e54c73c822dc3d6198d5b02e2a86f13999f8f0218e9bac9196e6,Nice,France,jeu de société,,,176.9,70.2
929,Théodore,Legros,Homme,Hétérosexuel.le,18,théodore.legros.9302.9914@live.com,ThéodoreLegros92220028,31c68583df16b2c0cf870e71b3efd84c565af0aa0e6264a8b486417fb5993891,Nice,France,musique,randonnée,,175.8,109.8
930,Véronique,Le Goff,Femme,Hétérosexuel.le,31,véronique.le goff.473.5933@yahoo.fr,VéroniqueLe Goff2806309,c4a7cc32ebd1caa74224ba4f67bacdbf54c87a50b3a1592eb4e3c6029b09bef7,Bordeaux,France,jeu de société,photographie,,163.4,74.3
931,Frédéric,Denis,Homme,Hétérosexuel.le,37,frédéric.denis.448.3077@sfr.fr,FrédéricDenis1378496,cc75161061757a10a74c4d92854854c7a1623c01edb23b628d8a54ab4e109391,Lyon,France,soirées,dessin,,182.5,97.3
932,Audrey,Brunet,Non-binaire,Hétérosexuel.le,46,audrey.brunet.5647.4846@dbmail.com,AudreyBrunet27365362,048fa975f86520f37459395cb811151574a813bbcad265edaee76bb9b582a008,Lyon,France,danse,cinéma,,165.0,97.6
933,Élodie,Cohen,Femme,Hétérosexuel.le,26,élodie.cohen.4679.3807@club-internet.fr,ÉlodieCohen17812953,6ca47a3d4ce01947c3a7042c254293478f8e1596696ebe6964e16f38ba24cf86,Paris,France,jeu de société,,,166.8,64.4
934,Benjamin,Pages,Homme,Homosexuel.le,65,benjamin.pages.7878.6345@tiscali.fr,BenjaminPages49985910,61fc030f27381b744882418213cb3abaec9613dca00ea5e35a5cc2cd1453c3ab,Paris,France,animaux,jeux vidéo,jeu de société,180.1,104.1
935,Aurore,Maury,Femme,Homosexuel.le,36,aurore.maury.4096.7436@free.fr,AuroreMaury30457856,fbd3e3df36ab54cc70973ffc1fa59fa3a7a8f195aefa5a43f2b03393237529c3,Lyon,France,voyage,jeux vidéo,,159.5,60.9
936,Laure,Bertin,Femme,Autre,28,laure.bertin.8706.2386@sfr.fr,LaureBertin20772516,906089e27fbd60f4e0457b565357f48a37ba56209968d408c615ed24ee63b5c5,Bordeaux,France,soirées,photographie,,167.9,54.2
937,Hugues,Wagner,Homme,Homosexuel.le,27,hugues.wagner.32.9336@club-internet.fr,HuguesWagner298752,219514b71adfd157d3012ca1c1ef0252eb5fdfe759a84fd199833f5793d7b270,Toulouse,France,dessin,yoga,,168.2,84.4
938,Vincent,Moulin,Homme,Hétérosexuel.le,62,vincent.moulin.4997.8336@free.fr,VincentMoulin41654992,4500d6414cb8498bb951fb6cb562cd84208273a85c0eaccfe2c0656fad9fe03c,Lyon,France,dessin,photographie,,191.6,89.2
939,Marie,Bousquet,Femme,Autre,60,marie.bousquet.3382.6321@ifrance.com,MarieBousquet21377622,5f3dcd10471655207907baee812542d5bf0ae5d1c3e9b1ca6b669ae9e5c682f7,Montpellier,France,photographie,,,160.2,49.6
940,Charlotte,Marion,Femme,Hétérosexuel.le,23,charlotte.marion.3902.9915@ifrance.com,CharlotteMarion38688330,96c220441615f2afeee712b1a65eb1df8aebf8404af66ebcec93e16300e3a784,Toulouse,France,danse,,,167.7,45.5
941,Richard,Lacroix,Homme,Homosexuel.le,34,richard.lacroix.4205.5332@gmail.com,RichardLacroix22421060,eafec7c0dcf5b6da56a2dbd4e626dc6b746951db8e9a069160c03ab3842cc61d,Marseille,France,jeu de société,théâtre,,195.6,102.6
942,Adélaïde,Lacroix,Femme,Hétérosexuel.le,36,adélaïde.lacroix.3804.1074@free.fr,AdélaïdeLacroix4085496,351835fb740b607029378344384beaf1e59c425eea85e73fe8b5eb086e5dfea5,Toulouse,France,cinéma,animaux,danse,158.3,54.7
943,Céline,Chevalier,Femme,Hétérosexuel.le,35,céline.chevalier.9424.3059@tele2.fr,CélineChevalier28828016,53d8e07fe3d18de9e1d25dd7f58104efa66b9c328868d1f93d637e8cfe185615,Nantes,France,cuisine,,,152.6,64.1
944,Denis,Martineau,Homme,Hétérosexuel.le,38,denis.martineau.3938.4249@gmail.com,DenisMartineau16732562,c53578752727df586fcf5ddc62ff91cc2e463e7eeaa45f78715e244dbdd15491,Nantes,France,jeu de société,randonnée,,183.0,99.5
945,Brigitte,Guillon,Femme,Autre,54,brigitte.guillon.9309.3147@live.com,BrigitteGuillon29295423,e529e012df66a922fbf08867961b7399eb3ab868a1e43bf07b95acb07eaf38f9,Nantes,France,danse,jeu de société,,156.4,58.7
946,René,Voisin,Homme,Hétérosexuel.le,18,rené.voisin.2300.8724@gmail.com,RenéVoisin20065200,f7205aa0c922d1960fa2b6a21c532a620248a3a0c8781d42b096d4f57cd46ba4,Nantes,France,cuisine,,,171.2,97.3
947,Marcel,Petit,Homme,Hétérosexuel.le,42,marcel.petit.5322.5461@live.com,MarcelPetit29063442,fbad57fa8d6b7fada037f22e9820e83bea93f7d2c8552757a0aafe0f3b69fb60,Lyon,France,photographie,,,169.4,105.6
948,Jérôme,Germain,Homme,Hétérosexuel.le,49,jérôme.germain.8148.611@yahoo.fr,JérômeGermain4978428,8509ce3d54b3b5d8a51e8ee653c6b4030139ad29e7873fce2149fe5ebbbe2824,Paris,France,yoga,cuisine,lecture,185.1,104.6
949,Daniel,Thibault,Homme,Hétérosexuel.le,59,daniel.thibault.1057.3471@dbmail.com,DanielThibault3668847,7745c3256c3007993a019789939230d910919e1d54cb30454ded6b36177b0f58,Lille,France,voyage,,,189.0,101.5
950,Geneviève,Dupré,Femme,Hétérosexuel.le,36,geneviève.dupré.1413.3934@tiscali.fr,GenevièveDupré5558742,24eee7f3e932d0cd39433834da13845044e049fb705958716faf84fad3b95d58,Strasbourg,France,yoga,cuisine,,157.2,66.6
951,Éric,Bègue,Homme,Hétérosexuel.le,44,éric.bègue.4600.5360@live.com,ÉricBègue24656000,92522704bff27885332d778ce28e8c643fbf14a7140cabed32034e1de3cbd128,Lille,France,photographie,jeux vidéo,sport,182.8,68.4
952,Noémi,Evrard,Femme,Hétérosexuel.le,52,noémi.evrard.5001.7311@hotmail.fr,NoémiEvrard36562311,1b1de7238cff7ebdb9067ac7c63fa040661910054ac9e22ed52f8c28a8e222dd,Montpellier,France,jeu de société,dessin,danse,153.6,72.7
953,Virginie,Bonnet,Femme,Hétérosexuel.le,44,virginie.bonnet.8472.6489@gmail.com,VirginieBonnet54974808,1445e6c731dacf6a8f377ac9be56534774384993bf965f1fe43efa121394a297,Montpellier,France,photographie,jeux vidéo,sport,151.5,49.3
954,Dominique,Roy,Femme,Hétérosexuel.le,36,dominique.roy.182.2326@sfr.fr,DominiqueRoy423332,de7dd6dddee840bf57aa218727d6a798a178c7dea7bf7a480ecb9b62cd79d966,Bordeaux,France,randonnée,jeu de société,animaux,154.5,69.3
955,Émilie,Bonnin,Non-binaire,Hétérosexuel.le,31,émilie.bonnin.9708.2185@live.com,ÉmilieBonnin21211980,d3b8ff66ab86ba045de977cc721ff943000b277ee9e80526e47d3b546fac0e03,Toulouse,France,lecture,jeu de société,randonnée,162.6,52.3
